WorkItemID,ProjectID,WorkItemCode,WorkItemName,WorkItemCategory,WorkItemType,PlannedStartDate,PlannedFinishDate,Quantity,UnitOfMeasure,Priority,CurrentStatusID
WIT-007271,PRJ-002,PRJ-002-ITEM-007271,Safety Reporting Package,Safety,Package,2026-05-27,2026-08-17,404.93,m3,Critical,STS-004
WIT-007272,PRJ-003,PRJ-003-ITEM-007272,Structure Reporting Package,Structure,Task,2025-09-30,2026-01-21,355.47,ea,Low,STS-006
WIT-007273,PRJ-004,PRJ-004-ITEM-007273,Mechanical Reporting Package,Mechanical,Inspection,2026-02-22,2026-06-13,298.38,lot,Medium,STS-004
WIT-007274,PRJ-005,PRJ-005-ITEM-007274,Electrical Reporting Package,Electrical,Milestone,2025-06-24,2025-08-06,326.46,hr,High,STS-007
WIT-007275,PRJ-001,PRJ-001-ITEM-007275,Interior Reporting Package,Interior,Package,2025-12-19,2026-03-09,465.92,m2,Critical,STS-004
WIT-007276,PRJ-002,PRJ-002-ITEM-007276,Exterior Reporting Package,Exterior,Task,2026-01-15,2026-02-02,213.93,m3,Low,STS-004
WIT-007277,PRJ-003,PRJ-003-ITEM-007277,Safety Reporting Package,Safety,Inspection,2026-02-14,2026-06-09,308.92,ea,Medium,STS-004
WIT-007278,PRJ-004,PRJ-004-ITEM-007278,Structure Reporting Package,Structure,Milestone,2026-03-19,2026-06-22,1.52,lot,High,STS-004
WIT-007279,PRJ-005,PRJ-005-ITEM-007279,Mechanical Reporting Package,Mechanical,Package,2025-09-22,2025-12-28,263.98,hr,Critical,STS-006
WIT-007280,PRJ-001,PRJ-001-ITEM-007280,Electrical Reporting Package,Electrical,Task,2025-09-28,2026-01-08,358.89,m2,Low,STS-004
WIT-007281,PRJ-002,PRJ-002-ITEM-007281,Interior Reporting Package,Interior,Inspection,2025-12-15,2026-03-05,185.03,m3,Medium,STS-005
WIT-007282,PRJ-003,PRJ-003-ITEM-007282,Exterior Reporting Package,Exterior,Milestone,2025-12-25,2026-03-28,91.89,ea,High,STS-005
WIT-007283,PRJ-004,PRJ-004-ITEM-007283,Safety Reporting Package,Safety,Package,2026-02-13,2026-03-23,279.35,lot,Critical,STS-004
WIT-007284,PRJ-005,PRJ-005-ITEM-007284,Structure Reporting Package,Structure,Task,2026-01-31,2026-04-17,448.09,hr,Low,STS-003
WIT-007285,PRJ-001,PRJ-001-ITEM-007285,Mechanical Reporting Package,Mechanical,Inspection,2025-11-13,2026-03-03,180.62,m2,Medium,STS-006
WIT-007286,PRJ-002,PRJ-002-ITEM-007286,Electrical Reporting Package,Electrical,Milestone,2025-12-20,2026-01-10,394.61,m3,High,STS-004
WIT-007287,PRJ-003,PRJ-003-ITEM-007287,Interior Reporting Package,Interior,Package,2026-05-13,2026-06-16,362.77,ea,Critical,STS-003
WIT-007288,PRJ-004,PRJ-004-ITEM-007288,Exterior Reporting Package,Exterior,Task,2026-05-21,2026-06-06,195.13,lot,Low,STS-004
WIT-007289,PRJ-005,PRJ-005-ITEM-007289,Safety Reporting Package,Safety,Inspection,2025-09-20,2025-11-22,62.78,hr,Medium,STS-005
WIT-007290,PRJ-001,PRJ-001-ITEM-007290,Structure Reporting Package,Structure,Milestone,2025-11-19,2026-03-16,309.11,m2,High,STS-005
WIT-007291,PRJ-002,PRJ-002-ITEM-007291,Mechanical Reporting Package,Mechanical,Package,2025-12-26,2026-03-31,189.06,m3,Critical,STS-005
WIT-007292,PRJ-003,PRJ-003-ITEM-007292,Electrical Reporting Package,Electrical,Task,2026-05-12,2026-06-04,330.18,ea,Low,STS-005
WIT-007293,PRJ-004,PRJ-004-ITEM-007293,Interior Reporting Package,Interior,Inspection,2025-12-24,2026-04-13,464.69,lot,Medium,STS-003
WIT-007294,PRJ-005,PRJ-005-ITEM-007294,Exterior Reporting Package,Exterior,Milestone,2025-06-16,2025-10-10,227.85,hr,High,STS-004
WIT-007295,PRJ-001,PRJ-001-ITEM-007295,Safety Reporting Package,Safety,Package,2025-12-11,2026-02-08,468.68,m2,Critical,STS-004
WIT-007296,PRJ-002,PRJ-002-ITEM-007296,Structure Reporting Package,Structure,Task,2025-12-03,2026-01-10,480.42,m3,Low,STS-004
WIT-007297,PRJ-003,PRJ-003-ITEM-007297,Mechanical Reporting Package,Mechanical,Inspection,2025-08-25,2025-12-18,409.63,ea,Medium,STS-003
WIT-007298,PRJ-004,PRJ-004-ITEM-007298,Electrical Reporting Package,Electrical,Milestone,2026-02-25,2026-04-27,105.94,lot,High,STS-004
WIT-007299,PRJ-005,PRJ-005-ITEM-007299,Interior Reporting Package,Interior,Package,2026-05-03,2026-06-30,192.34,hr,Critical,STS-004
WIT-007300,PRJ-001,PRJ-001-ITEM-007300,Exterior Reporting Package,Exterior,Task,2025-10-29,2026-02-24,182.41,m2,Low,STS-002
WIT-007301,PRJ-002,PRJ-002-ITEM-007301,Safety Reporting Package,Safety,Inspection,2026-04-08,2026-07-29,378.6,m3,Medium,STS-005
WIT-007302,PRJ-003,PRJ-003-ITEM-007302,Structure Reporting Package,Structure,Milestone,2025-11-19,2025-11-24,485.23,ea,High,STS-004
WIT-007303,PRJ-004,PRJ-004-ITEM-007303,Mechanical Reporting Package,Mechanical,Package,2026-03-18,2026-07-07,473.89,lot,Critical,STS-004
WIT-007304,PRJ-005,PRJ-005-ITEM-007304,Electrical Reporting Package,Electrical,Task,2025-07-04,2025-09-17,246.45,hr,Low,STS-006
WIT-007305,PRJ-001,PRJ-001-ITEM-007305,Interior Reporting Package,Interior,Inspection,2025-11-28,2026-02-04,493.83,m2,Medium,STS-004
WIT-007306,PRJ-002,PRJ-002-ITEM-007306,Exterior Reporting Package,Exterior,Milestone,2026-05-25,2026-07-08,94.58,m3,High,STS-005
WIT-007307,PRJ-003,PRJ-003-ITEM-007307,Safety Reporting Package,Safety,Package,2026-05-11,2026-06-10,481.63,ea,Critical,STS-004
WIT-007308,PRJ-004,PRJ-004-ITEM-007308,Structure Reporting Package,Structure,Task,2025-11-08,2025-12-18,268.62,lot,Low,STS-003
WIT-007309,PRJ-005,PRJ-005-ITEM-007309,Mechanical Reporting Package,Mechanical,Inspection,2025-10-15,2026-01-07,66.89,hr,Medium,STS-004
WIT-007310,PRJ-001,PRJ-001-ITEM-007310,Electrical Reporting Package,Electrical,Milestone,2026-01-21,2026-03-26,472.17,m2,High,STS-004
WIT-007311,PRJ-002,PRJ-002-ITEM-007311,Interior Reporting Package,Interior,Package,2025-12-15,2026-02-17,301.84,m3,Critical,STS-007
WIT-007312,PRJ-003,PRJ-003-ITEM-007312,Exterior Reporting Package,Exterior,Task,2026-01-01,2026-02-21,276.0,ea,Low,STS-002
WIT-007313,PRJ-004,PRJ-004-ITEM-007313,Safety Reporting Package,Safety,Inspection,2026-04-18,2026-06-08,443.19,lot,Medium,STS-005
WIT-007314,PRJ-005,PRJ-005-ITEM-007314,Structure Reporting Package,Structure,Milestone,2026-04-06,2026-07-08,200.64,hr,High,STS-004
WIT-007315,PRJ-001,PRJ-001-ITEM-007315,Mechanical Reporting Package,Mechanical,Package,2025-11-12,2026-03-01,304.42,m2,Critical,STS-002
WIT-007316,PRJ-002,PRJ-002-ITEM-007316,Electrical Reporting Package,Electrical,Task,2026-05-14,2026-07-07,226.09,m3,Low,STS-004
WIT-007317,PRJ-003,PRJ-003-ITEM-007317,Interior Reporting Package,Interior,Inspection,2025-12-05,2026-01-11,110.72,ea,Medium,STS-004
WIT-007318,PRJ-004,PRJ-004-ITEM-007318,Exterior Reporting Package,Exterior,Milestone,2025-12-12,2026-02-06,289.54,lot,High,STS-002
WIT-007319,PRJ-005,PRJ-005-ITEM-007319,Safety Reporting Package,Safety,Package,2025-03-02,2025-05-07,169.58,hr,Critical,STS-004
WIT-007320,PRJ-001,PRJ-001-ITEM-007320,Structure Reporting Package,Structure,Task,2026-02-14,2026-05-31,76.36,m2,Low,STS-004
WIT-007321,PRJ-002,PRJ-002-ITEM-007321,Mechanical Reporting Package,Mechanical,Inspection,2026-04-30,2026-06-05,70.63,m3,Medium,STS-004
WIT-007322,PRJ-003,PRJ-003-ITEM-007322,Electrical Reporting Package,Electrical,Milestone,2026-06-04,2026-07-21,111.6,ea,High,STS-005
WIT-007323,PRJ-004,PRJ-004-ITEM-007323,Interior Reporting Package,Interior,Package,2025-12-21,2026-03-17,59.87,lot,Critical,STS-004
WIT-007324,PRJ-005,PRJ-005-ITEM-007324,Exterior Reporting Package,Exterior,Task,2026-02-01,2026-03-28,130.7,hr,Low,STS-003
WIT-007325,PRJ-001,PRJ-001-ITEM-007325,Safety Reporting Package,Safety,Inspection,2026-01-12,2026-05-11,448.13,m2,Medium,STS-003
WIT-007326,PRJ-002,PRJ-002-ITEM-007326,Structure Reporting Package,Structure,Milestone,2025-12-18,2026-02-23,357.82,m3,High,STS-005
WIT-007327,PRJ-003,PRJ-003-ITEM-007327,Mechanical Reporting Package,Mechanical,Package,2025-08-11,2025-10-25,280.9,ea,Critical,STS-004
WIT-007328,PRJ-004,PRJ-004-ITEM-007328,Electrical Reporting Package,Electrical,Task,2026-05-26,2026-07-31,423.68,lot,Low,STS-004
WIT-007329,PRJ-005,PRJ-005-ITEM-007329,Interior Reporting Package,Interior,Inspection,2026-03-12,2026-04-06,414.16,hr,Medium,STS-004
WIT-007330,PRJ-001,PRJ-001-ITEM-007330,Exterior Reporting Package,Exterior,Milestone,2026-01-16,2026-03-27,382.16,m2,High,STS-002
WIT-007331,PRJ-002,PRJ-002-ITEM-007331,Safety Reporting Package,Safety,Package,2026-02-10,2026-03-27,271.98,m3,Critical,STS-003
WIT-007332,PRJ-003,PRJ-003-ITEM-007332,Structure Reporting Package,Structure,Task,2026-02-10,2026-03-05,401.61,ea,Low,STS-003
WIT-007333,PRJ-004,PRJ-004-ITEM-007333,Mechanical Reporting Package,Mechanical,Inspection,2026-02-15,2026-06-04,21.46,lot,Medium,STS-003
WIT-007334,PRJ-005,PRJ-005-ITEM-007334,Electrical Reporting Package,Electrical,Milestone,2026-05-02,2026-07-28,484.31,hr,High,STS-004
WIT-007335,PRJ-001,PRJ-001-ITEM-007335,Interior Reporting Package,Interior,Package,2026-05-26,2026-09-09,371.34,m2,Critical,STS-003
WIT-007336,PRJ-002,PRJ-002-ITEM-007336,Exterior Reporting Package,Exterior,Task,2025-12-15,2026-01-27,403.88,m3,Low,STS-004
WIT-007337,PRJ-003,PRJ-003-ITEM-007337,Safety Reporting Package,Safety,Inspection,2026-03-17,2026-04-04,324.1,ea,Medium,STS-003
WIT-007338,PRJ-004,PRJ-004-ITEM-007338,Structure Reporting Package,Structure,Milestone,2026-04-15,2026-07-18,442.13,lot,High,STS-004
WIT-007339,PRJ-005,PRJ-005-ITEM-007339,Mechanical Reporting Package,Mechanical,Package,2025-11-01,2025-12-14,283.22,hr,Critical,STS-005
WIT-007340,PRJ-001,PRJ-001-ITEM-007340,Electrical Reporting Package,Electrical,Task,2026-06-04,2026-08-13,335.39,m2,Low,STS-004
WIT-007341,PRJ-002,PRJ-002-ITEM-007341,Interior Reporting Package,Interior,Inspection,2025-12-01,2026-03-14,144.97,m3,Medium,STS-006
WIT-007342,PRJ-003,PRJ-003-ITEM-007342,Exterior Reporting Package,Exterior,Milestone,2026-05-21,2026-08-15,285.93,ea,High,STS-002
WIT-007343,PRJ-004,PRJ-004-ITEM-007343,Safety Reporting Package,Safety,Package,2026-04-30,2026-08-25,258.86,lot,Critical,STS-006
WIT-007344,PRJ-005,PRJ-005-ITEM-007344,Structure Reporting Package,Structure,Task,2025-03-14,2025-07-08,69.04,hr,Low,STS-003
WIT-007345,PRJ-001,PRJ-001-ITEM-007345,Mechanical Reporting Package,Mechanical,Inspection,2025-11-03,2025-12-24,343.42,m2,Medium,STS-003
WIT-007346,PRJ-002,PRJ-002-ITEM-007346,Electrical Reporting Package,Electrical,Milestone,2026-05-20,2026-07-30,467.37,m3,High,STS-004
WIT-007347,PRJ-003,PRJ-003-ITEM-007347,Interior Reporting Package,Interior,Package,2025-09-24,2025-11-17,482.58,ea,Critical,STS-005
WIT-007348,PRJ-004,PRJ-004-ITEM-007348,Exterior Reporting Package,Exterior,Task,2026-02-22,2026-05-30,122.0,lot,Low,STS-004
WIT-007349,PRJ-005,PRJ-005-ITEM-007349,Safety Reporting Package,Safety,Inspection,2025-03-02,2025-06-03,358.27,hr,Medium,STS-004
WIT-007350,PRJ-001,PRJ-001-ITEM-007350,Structure Reporting Package,Structure,Milestone,2026-02-12,2026-04-18,413.37,m2,High,STS-002
WIT-007351,PRJ-002,PRJ-002-ITEM-007351,Mechanical Reporting Package,Mechanical,Package,2026-01-12,2026-01-19,247.32,m3,Critical,STS-004
WIT-007352,PRJ-003,PRJ-003-ITEM-007352,Electrical Reporting Package,Electrical,Task,2026-01-30,2026-02-18,189.5,ea,Low,STS-005
WIT-007353,PRJ-004,PRJ-004-ITEM-007353,Interior Reporting Package,Interior,Inspection,2026-03-13,2026-07-03,132.32,lot,Medium,STS-004
WIT-007354,PRJ-005,PRJ-005-ITEM-007354,Exterior Reporting Package,Exterior,Milestone,2025-04-23,2025-07-09,265.81,hr,High,STS-004
WIT-007355,PRJ-001,PRJ-001-ITEM-007355,Safety Reporting Package,Safety,Package,2026-01-14,2026-05-13,431.73,m2,Critical,STS-004
WIT-007356,PRJ-002,PRJ-002-ITEM-007356,Structure Reporting Package,Structure,Task,2025-11-09,2025-12-13,259.72,m3,Low,STS-004
WIT-007357,PRJ-003,PRJ-003-ITEM-007357,Mechanical Reporting Package,Mechanical,Inspection,2026-04-03,2026-07-21,228.4,ea,Medium,STS-005
WIT-007358,PRJ-004,PRJ-004-ITEM-007358,Electrical Reporting Package,Electrical,Milestone,2026-01-09,2026-02-01,424.02,lot,High,STS-005
WIT-007359,PRJ-005,PRJ-005-ITEM-007359,Interior Reporting Package,Interior,Package,2026-05-10,2026-07-17,482.37,hr,Critical,STS-004
WIT-007360,PRJ-001,PRJ-001-ITEM-007360,Exterior Reporting Package,Exterior,Task,2026-04-02,2026-05-11,369.58,m2,Low,STS-006
WIT-007361,PRJ-002,PRJ-002-ITEM-007361,Safety Reporting Package,Safety,Inspection,2026-01-13,2026-02-24,143.4,m3,Medium,STS-004
WIT-007362,PRJ-003,PRJ-003-ITEM-007362,Structure Reporting Package,Structure,Milestone,2026-06-03,2026-09-20,402.59,ea,High,STS-002
WIT-007363,PRJ-004,PRJ-004-ITEM-007363,Mechanical Reporting Package,Mechanical,Package,2026-02-10,2026-04-26,443.36,lot,Critical,STS-006
WIT-007364,PRJ-005,PRJ-005-ITEM-007364,Electrical Reporting Package,Electrical,Task,2025-07-13,2025-10-02,185.51,hr,Low,STS-007
WIT-007365,PRJ-001,PRJ-001-ITEM-007365,Interior Reporting Package,Interior,Inspection,2025-09-18,2025-11-13,127.47,m2,Medium,STS-004
WIT-007366,PRJ-002,PRJ-002-ITEM-007366,Exterior Reporting Package,Exterior,Milestone,2025-11-20,2026-02-10,183.09,m3,High,STS-004
WIT-007367,PRJ-003,PRJ-003-ITEM-007367,Safety Reporting Package,Safety,Package,2026-03-07,2026-03-27,436.12,ea,Critical,STS-002
WIT-007368,PRJ-004,PRJ-004-ITEM-007368,Structure Reporting Package,Structure,Task,2026-04-16,2026-06-03,159.33,lot,Low,STS-005
WIT-007369,PRJ-005,PRJ-005-ITEM-007369,Mechanical Reporting Package,Mechanical,Inspection,2025-04-19,2025-06-11,369.83,hr,Medium,STS-004
WIT-007370,PRJ-001,PRJ-001-ITEM-007370,Electrical Reporting Package,Electrical,Milestone,2026-03-27,2026-04-19,128.89,m2,High,STS-005
WIT-007371,PRJ-002,PRJ-002-ITEM-007371,Interior Reporting Package,Interior,Package,2026-03-21,2026-04-19,468.02,m3,Critical,STS-005
WIT-007372,PRJ-003,PRJ-003-ITEM-007372,Exterior Reporting Package,Exterior,Task,2025-10-24,2025-12-23,207.9,ea,Low,STS-005
WIT-007373,PRJ-004,PRJ-004-ITEM-007373,Safety Reporting Package,Safety,Inspection,2026-05-04,2026-05-18,288.8,lot,Medium,STS-004
WIT-007374,PRJ-005,PRJ-005-ITEM-007374,Structure Reporting Package,Structure,Milestone,2025-10-15,2025-11-02,141.23,hr,High,STS-003
WIT-007375,PRJ-001,PRJ-001-ITEM-007375,Mechanical Reporting Package,Mechanical,Package,2026-05-02,2026-06-02,111.7,m2,Critical,STS-001
WIT-007376,PRJ-002,PRJ-002-ITEM-007376,Electrical Reporting Package,Electrical,Task,2026-05-05,2026-05-15,449.35,m3,Low,STS-003
WIT-007377,PRJ-003,PRJ-003-ITEM-007377,Interior Reporting Package,Interior,Inspection,2025-08-31,2025-10-14,216.36,ea,Medium,STS-004
WIT-007378,PRJ-004,PRJ-004-ITEM-007378,Exterior Reporting Package,Exterior,Milestone,2026-03-15,2026-04-22,193.9,lot,High,STS-004
WIT-007379,PRJ-005,PRJ-005-ITEM-007379,Safety Reporting Package,Safety,Package,2025-12-16,2026-02-07,482.09,hr,Critical,STS-004
WIT-007380,PRJ-001,PRJ-001-ITEM-007380,Structure Reporting Package,Structure,Task,2025-11-06,2025-12-27,436.07,m2,Low,STS-007
WIT-007381,PRJ-002,PRJ-002-ITEM-007381,Mechanical Reporting Package,Mechanical,Inspection,2026-04-03,2026-04-21,164.25,m3,Medium,STS-004
WIT-007382,PRJ-003,PRJ-003-ITEM-007382,Electrical Reporting Package,Electrical,Milestone,2025-12-31,2026-03-17,158.3,ea,High,STS-003
WIT-007383,PRJ-004,PRJ-004-ITEM-007383,Interior Reporting Package,Interior,Package,2026-03-24,2026-07-16,42.35,lot,Critical,STS-005
WIT-007384,PRJ-005,PRJ-005-ITEM-007384,Exterior Reporting Package,Exterior,Task,2025-11-27,2026-03-09,114.7,hr,Low,STS-005
WIT-007385,PRJ-001,PRJ-001-ITEM-007385,Safety Reporting Package,Safety,Inspection,2025-09-14,2025-11-17,376.74,m2,Medium,STS-004
WIT-007386,PRJ-002,PRJ-002-ITEM-007386,Structure Reporting Package,Structure,Milestone,2026-02-06,2026-03-05,343.55,m3,High,STS-006
WIT-007387,PRJ-003,PRJ-003-ITEM-007387,Mechanical Reporting Package,Mechanical,Package,2025-12-21,2026-03-11,97.55,ea,Critical,STS-006
WIT-007388,PRJ-004,PRJ-004-ITEM-007388,Electrical Reporting Package,Electrical,Task,2026-03-11,2026-05-28,156.35,lot,Low,STS-003
WIT-007389,PRJ-005,PRJ-005-ITEM-007389,Interior Reporting Package,Interior,Inspection,2025-10-08,2026-01-02,499.34,hr,Medium,STS-004
WIT-007390,PRJ-001,PRJ-001-ITEM-007390,Exterior Reporting Package,Exterior,Milestone,2026-03-02,2026-03-26,295.62,m2,High,STS-005
WIT-007391,PRJ-002,PRJ-002-ITEM-007391,Safety Reporting Package,Safety,Package,2026-05-24,2026-08-21,433.69,m3,Critical,STS-005
WIT-007392,PRJ-003,PRJ-003-ITEM-007392,Structure Reporting Package,Structure,Task,2025-09-13,2025-11-08,276.82,ea,Low,STS-006
WIT-007393,PRJ-004,PRJ-004-ITEM-007393,Mechanical Reporting Package,Mechanical,Inspection,2026-01-17,2026-03-30,119.42,lot,Medium,STS-006
WIT-007394,PRJ-005,PRJ-005-ITEM-007394,Electrical Reporting Package,Electrical,Milestone,2026-01-22,2026-05-16,187.95,hr,High,STS-004
WIT-007395,PRJ-001,PRJ-001-ITEM-007395,Interior Reporting Package,Interior,Package,2026-02-18,2026-05-11,22.5,m2,Critical,STS-005
WIT-007396,PRJ-002,PRJ-002-ITEM-007396,Exterior Reporting Package,Exterior,Task,2026-04-08,2026-07-28,26.88,m3,Low,STS-004
WIT-007397,PRJ-003,PRJ-003-ITEM-007397,Safety Reporting Package,Safety,Inspection,2025-11-30,2026-03-08,336.48,ea,Medium,STS-005
WIT-007398,PRJ-004,PRJ-004-ITEM-007398,Structure Reporting Package,Structure,Milestone,2025-12-28,2026-03-03,216.85,lot,High,STS-005
WIT-007399,PRJ-005,PRJ-005-ITEM-007399,Mechanical Reporting Package,Mechanical,Package,2026-01-06,2026-01-29,429.69,hr,Critical,STS-004
WIT-007400,PRJ-001,PRJ-001-ITEM-007400,Electrical Reporting Package,Electrical,Task,2026-02-17,2026-04-26,333.91,m2,Low,STS-004
WIT-007401,PRJ-002,PRJ-002-ITEM-007401,Interior Reporting Package,Interior,Inspection,2025-12-12,2025-12-27,306.7,m3,Medium,STS-004
WIT-007402,PRJ-003,PRJ-003-ITEM-007402,Exterior Reporting Package,Exterior,Milestone,2026-03-26,2026-07-13,87.19,ea,High,STS-004
WIT-007403,PRJ-004,PRJ-004-ITEM-007403,Safety Reporting Package,Safety,Package,2025-11-28,2026-03-12,400.09,lot,Critical,STS-004
WIT-007404,PRJ-005,PRJ-005-ITEM-007404,Structure Reporting Package,Structure,Task,2025-06-02,2025-07-04,214.89,hr,Low,STS-003
WIT-007405,PRJ-001,PRJ-001-ITEM-007405,Mechanical Reporting Package,Mechanical,Inspection,2025-11-29,2026-01-24,181.53,m2,Medium,STS-004
WIT-007406,PRJ-002,PRJ-002-ITEM-007406,Electrical Reporting Package,Electrical,Milestone,2026-02-13,2026-02-28,260.46,m3,High,STS-004
WIT-007407,PRJ-003,PRJ-003-ITEM-007407,Interior Reporting Package,Interior,Package,2026-02-10,2026-03-31,54.29,ea,Critical,STS-006
WIT-007408,PRJ-004,PRJ-004-ITEM-007408,Exterior Reporting Package,Exterior,Task,2026-05-18,2026-08-17,326.34,lot,Low,STS-004
WIT-007409,PRJ-005,PRJ-005-ITEM-007409,Safety Reporting Package,Safety,Inspection,2025-10-29,2025-12-21,249.6,hr,Medium,STS-004
WIT-007410,PRJ-001,PRJ-001-ITEM-007410,Structure Reporting Package,Structure,Milestone,2025-10-05,2025-11-27,182.16,m2,High,STS-004
WIT-007411,PRJ-002,PRJ-002-ITEM-007411,Mechanical Reporting Package,Mechanical,Package,2026-06-05,2026-06-29,222.04,m3,Critical,STS-005
WIT-007412,PRJ-003,PRJ-003-ITEM-007412,Electrical Reporting Package,Electrical,Task,2026-05-30,2026-09-23,450.48,ea,Low,STS-004
WIT-007413,PRJ-004,PRJ-004-ITEM-007413,Interior Reporting Package,Interior,Inspection,2026-03-20,2026-06-09,275.64,lot,Medium,STS-005
WIT-007414,PRJ-005,PRJ-005-ITEM-007414,Exterior Reporting Package,Exterior,Milestone,2025-04-20,2025-05-31,39.52,hr,High,STS-003
WIT-007415,PRJ-001,PRJ-001-ITEM-007415,Safety Reporting Package,Safety,Package,2025-09-12,2025-12-03,477.28,m2,Critical,STS-007
WIT-007416,PRJ-002,PRJ-002-ITEM-007416,Structure Reporting Package,Structure,Task,2026-03-27,2026-05-27,177.79,m3,Low,STS-004
WIT-007417,PRJ-003,PRJ-003-ITEM-007417,Mechanical Reporting Package,Mechanical,Inspection,2026-04-15,2026-05-26,112.2,ea,Medium,STS-004
WIT-007418,PRJ-004,PRJ-004-ITEM-007418,Electrical Reporting Package,Electrical,Milestone,2026-02-09,2026-03-07,395.23,lot,High,STS-005
WIT-007419,PRJ-005,PRJ-005-ITEM-007419,Interior Reporting Package,Interior,Package,2025-12-29,2026-01-12,121.0,hr,Critical,STS-007
WIT-007420,PRJ-001,PRJ-001-ITEM-007420,Exterior Reporting Package,Exterior,Task,2025-11-16,2025-12-24,91.72,m2,Low,STS-004
WIT-007421,PRJ-002,PRJ-002-ITEM-007421,Safety Reporting Package,Safety,Inspection,2026-05-22,2026-06-28,487.47,m3,Medium,STS-003
WIT-007422,PRJ-003,PRJ-003-ITEM-007422,Structure Reporting Package,Structure,Milestone,2026-02-05,2026-03-22,465.02,ea,High,STS-006
WIT-007423,PRJ-004,PRJ-004-ITEM-007423,Mechanical Reporting Package,Mechanical,Package,2026-06-03,2026-09-05,431.0,lot,Critical,STS-005
WIT-007424,PRJ-005,PRJ-005-ITEM-007424,Electrical Reporting Package,Electrical,Task,2025-05-28,2025-07-31,240.04,hr,Low,STS-005
WIT-007425,PRJ-001,PRJ-001-ITEM-007425,Interior Reporting Package,Interior,Inspection,2025-11-26,2026-03-15,86.1,m2,Medium,STS-004
WIT-007426,PRJ-002,PRJ-002-ITEM-007426,Exterior Reporting Package,Exterior,Milestone,2025-12-30,2026-04-02,146.93,m3,High,STS-005
WIT-007427,PRJ-003,PRJ-003-ITEM-007427,Safety Reporting Package,Safety,Package,2026-01-05,2026-02-16,358.85,ea,Critical,STS-006
WIT-007428,PRJ-004,PRJ-004-ITEM-007428,Structure Reporting Package,Structure,Task,2026-02-15,2026-03-02,71.88,lot,Low,STS-003
WIT-007429,PRJ-005,PRJ-005-ITEM-007429,Mechanical Reporting Package,Mechanical,Inspection,2026-04-17,2026-04-24,341.76,hr,Medium,STS-005
WIT-007430,PRJ-001,PRJ-001-ITEM-007430,Electrical Reporting Package,Electrical,Milestone,2026-03-19,2026-05-22,25.1,m2,High,STS-007
WIT-007431,PRJ-002,PRJ-002-ITEM-007431,Interior Reporting Package,Interior,Package,2025-11-04,2025-11-23,55.5,m3,Critical,STS-003
WIT-007432,PRJ-003,PRJ-003-ITEM-007432,Exterior Reporting Package,Exterior,Task,2025-12-05,2026-02-06,70.52,ea,Low,STS-003
WIT-007433,PRJ-004,PRJ-004-ITEM-007433,Safety Reporting Package,Safety,Inspection,2026-02-21,2026-05-16,74.01,lot,Medium,STS-005
WIT-007434,PRJ-005,PRJ-005-ITEM-007434,Structure Reporting Package,Structure,Milestone,2026-03-01,2026-04-14,375.7,hr,High,STS-001
WIT-007435,PRJ-001,PRJ-001-ITEM-007435,Mechanical Reporting Package,Mechanical,Package,2026-04-15,2026-05-16,100.98,m2,Critical,STS-007
WIT-007436,PRJ-002,PRJ-002-ITEM-007436,Electrical Reporting Package,Electrical,Task,2026-04-16,2026-04-22,453.03,m3,Low,STS-005
